max_P,utility,inertia,reliability,center_0,radius_0,weight_0,center_1,radius_1,weight_1,center_2,radius_2,weight_2
0.14784244589159232,0.39815904365811383,0.969696969696969,1.0,0.8018708227587782,1.6192231085100937,0.1696564013114296,0.22363690110183326,0.9270847664652788,0.4022971207380184,0.20412965473265382,0.20331678264311984,0.4280464779505519
0.38721952579067404,0.6049563859391239,0.6545454545454548,0.9367000000000002,0.6551107455555738,1.8550261593949942,0.42684647816449467,0.02953528706761263,0.9426552820959614,0.13714839534756346,0.2600569001707239,0.059086095240506085,0.43600512648794193
0.4459579248678949,0.6381551614784864,0.595353535353536,0.9095,0.7829082615444705,1.9600454201390933,0.43888510422989635,0.5336906076529724,1.1752697402408734,0.04692898103805587,0.2590650118546497,0.06527309867448138,0.5141859147320478
1.410798326526365,1.183424550575489,0.8326262626262629,0.4771999999999998,0.7881061201408089,1.949623343691772,0.30836050361824885,0.024038112674620193,1.144034632682583,0.14577159366099846,0.25869718507499345,0.05909273442772779,0.5458679027207527
0.09977154169142607,0.21582498388324123,0.9898989898989897,1.0,0.7485456369802578,1.9249023639159617,0.28500998888899276,0.2934408180084376,1.3826850735687233,0.306729638909062,0.2586933731884863,1.9443067093119666,0.4082603722019453
1.4059627482107795,1.1774567687406077,0.9069696969696964,0.4793999999999999,0.7829082615444705,1.831359831760509,0.5368656367955916,0.5333859779452861,1.145669129343492,0.03818145413791503,0.2590642332354045,0.05889699587734491,0.42495290906649336
1.0991328498376969,1.0070954805683032,0.788888888888889,0.6155,0.5304416778261166,1.7245308294303445,0.4047504432087948,0.3827558772354174,0.9485649600110804,0.1974341584103408,0.25574657454636235,0.05881585886949925,0.3978153983808645
0.30465723250071497,0.5601399866440395,0.5683838383838389,0.973,0.7815548598238368,1.9859463746155066,0.3640064875376829,-0.03533002643887587,1.4095400813158847,0.27334290280639495,0.2601990625725963,0.05900814443057288,0.3626506096559223
0.8934216300644425,0.8892531526469721,0.7089898989898995,0.7085000000000002,0.7492192069999185,1.926417354247289,0.3598465257081513,0.4680075797027685,0.9274306549367024,0.13965091270866611,0.25680625733955226,0.06601775131204331,0.5005025615831826
1.9987431671420004,1.5191668664619937,0.924242424242424,0.2110999999999998,0.7829082615444705,1.831359831760509,0.3992707236036582,0.6501049605368404,1.145669129343492,0.028395814105139992,0.2590642332354045,0.059135226239838246,0.5723334622912017
1.3634845295570381,1.1554520783797853,0.8159595959595962,0.49689999999999984,0.6464086138567188,1.926417354247289,0.4641204872960405,0.47592494020941817,0.884063075589807,0.15440095537023554,0.25567128538784434,0.05946356190925081,0.381478557333724
0.12123484730842364,0.29523570681870664,0.9898989898989897,1.0,0.7829082615444705,1.998364396039383,0.4290447009681798,0.6169452249931533,1.0711581041345968,0.00583864481406828,0.2545456002318859,1.9388453344171384,0.5651166542177517
1.815517624165061,1.4185629278453478,0.8925252525252525,0.2921999999999997,0.7829082615444705,1.8950981032332375,0.36008312284941296,0.9276985635156451,1.145669129343492,0.01174395570024045,0.2590642332354045,0.059135226239838246,0.6281729214503465
0.6946150832721468,0.7791611736289927,0.6722222222222228,0.799,0.8213493843822961,1.9115709345898024,0.26254762821698613,0.631809323045333,1.4258273895144888,0.20865658829041098,0.26061350214458834,0.059109665539130454,0.5287957834926029
1.5498750096306182,1.2566200621022159,0.9782828282828278,0.4161000000000002,0.7651809700198879,1.7151680047665525,0.22377303026011697,0.6098701704709351,1.0833443503106497,0.3142992048905627,0.2601338727500717,0.060604114179148905,0.4619277648493203
1.6715209908210669,1.3327774465926618,0.8778787878787878,0.3581999999999998,0.6335846661734469,1.926417354247289,0.4398106249233713,0.42005479780299143,0.6923165718535047,0.13961471558143118,0.25567128538784434,0.0590736468750107,0.4205746594951975
1.7452310124998303,1.3449880245890433,0.8864646464646464,0.3450999999999997,0.7828463000510548,1.9681366514456635,0.321575793335417,0.11513027325302105,0.9449499999203177,0.15477613199995144,0.25869348974408674,0.055990198044579706,0.5236480746646314
1.691662039110329,1.3344267339527673,0.9336363636363627,0.3526999999999999,0.709577167727984,1.960364006303491,0.32078866099208997,-0.03533002643887587,0.8968364358422081,0.28849375723418524,0.2601990625725963,0.05900814443057288,0.3907175817737248
1.3672914305392543,1.158336365369829,0.817777777777778,0.4964999999999998,0.7829082615444705,1.883788003488911,0.3834294165473447,0.17159081866254045,1.145669129343492,0.0430070133648862,0.2590642332354045,0.05947574086378958,0.573563570087769
0.20374670150509971,0.48235294484681335,0.9797979797979793,1.0,0.7829069116756485,1.9681366514456635,0.3391627175096421,0.11513027325302105,0.9356585736075187,0.13555832421222466,0.2586932075048737,0.23200076044062387,0.5252789582781331
0.9391548578447765,0.9165219716662955,0.7398989898989902,0.689,0.8417938015672513,1.9599345727557067,0.31634965581235447,0.1286684073898754,1.1706110990739886,0.32996645147736203,0.2601334658095672,0.050920545324345826,0.3536838927102835
1.0019320419184625,0.9471628579380683,0.7621212121212119,0.6635,0.7799699018364277,1.9586215120687143,0.3897554658999144,0.37688867338438226,0.9809965508176053,0.10345191802038396,0.26009795921931383,0.05588404531711171,0.5067926160797016
0.14889438765525564,0.38278844777737986,0.9797979797979793,1.0,0.782755191055238,1.9113573091033058,0.29086102329483093,0.6163407961099837,1.0730901791648857,0.12086878248493331,0.25914959595969994,1.6991868178958873,0.5882701942202356
